Facility ID,Facility Name,Address,City,ZIP Code,CountyName,State,county_state,address,HBIPS-2 Measure Description,HBIPS-2 Overall Rate Per 1000,HBIPS-2 Overall Num,HBIPS-2 Overall Den,HBIPS-3 Measure Description,HBIPS-3 Overall Rate Per 1000,HBIPS-3 Overall Num,HBIPS-3 Overall Den,geolocated-address,latitude-comma,longitude-comma,latitude,longitude, historical_90 , slow_90 , no_90 , rapid_90 ,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,84403,WEBER,UT,WEBER_UT,4401 HARRISON BOULEVARD OGDEN UT 84403,Hours of physical-restraint use,0.14,48,14106,Hours of seclusion use,0.6,204,14106,"4401 Harrison Boulevard, Ogden, UT, USA","41,184,943","-111,952,795",41.184943,-111.952795,4.766355,26.1215,49.08411,21.54206,1089074.466,19.0151978,Relatively Moderate,13.05922663,Relatively Low
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,84143,SALTLAKE,UT,SALTLAKE_UT,8TH AVENUE AND C STREET SALT LAKE CITY UT 84143,Hours of physical-restraint use,0.18,44.55,10468,Hours of seclusion use,1.12,282.41,10468,"Salt Lake City, UT, USA","40,773,201","-111,933,984",40.773201,-111.933984,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,84132,SALTLAKE,UT,SALTLAKE_UT,50 NORTH MEDICAL DRIVE SALT LAKE CITY UT 84132,Hours of physical-restraint use,0.22,250.44,47906,Hours of seclusion use,0.34,389.48,47906,"50 N Medical Dr, Salt Lake City, UT, USA","40,771,278","-111,836,129",40.771278,-111.836129,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,84341,CACHE,UT,CACHE_UT,500 EAST 1400 NORTH LOGAN UT 84341,Hours of physical-restraint use,0.52,27.35,2184,Hours of seclusion use,0.12,6.35,2184,"500 East 1400 North, Logan, UT, USA","41,756,377","-111,821,929",41.756377,-111.821929,2.026455,16.26984,37.10582,12.57143,383077.1536,13.42281917,Relatively Low,7.263113798,Relatively Low
460021,ST. GEORGE REGIONAL HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,84790,WASHINGTON,UT,WASHINGTON_UT,1380 EAST MEDICAL CENTER DRIVE ST GEORGE UT 84790,Hours of physical-restraint use,0.17,23.89,5815,Hours of seclusion use,1.96,274,5815,"1380 E Medical Center Dr, St. George, UT, USA","37,098,114","-11,355,365",37.098114,-113.55365,22.79515,56.22372,85.36388,49.10782,12480565.53,42.87061797,Relatively High,41.64045282,Relatively High
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,84041,DAVIS,UT,DAVIS_UT,1600 WEST ANTELOPE DRIVE LAYTON UT 84041,Hours of physical-restraint use,0.03,3.24,3938,Hours of seclusion use,0.09,8.55,3938,"1600 West Antelope Drive, Layton, UT, USA","41,090,976","-111,995,429",41.090976,-111.995429,13.05714,51.57143,78.42857,44.90476,390187.0975,13.50535352,Relatively Low,4.559851215,Very Low
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,84010,DAVIS,UT,DAVIS_UT,630 EAST MEDICAL DRIVE BOUNTIFUL UT 84010,Hours of physical-restraint use,2.84,185.1,2715,Hours of seclusion use,0,0,2715,"630 E Medical Dr, Bountiful, UT, USA","40,886,366","-111,868,416",40.886366,-111.868416,13.05714,51.57143,78.42857,44.90476,390187.0975,13.50535352,Relatively Low,4.559851215,Very Low
460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,84124,SALTLAKE,UT,SALTLAKE_UT,1200 EAST 3900 SOUTH SALT LAKE CITY UT 84124,Hours of physical-restraint use,0,0.17,4861,Hours of seclusion use,0.02,1.83,4861,"Salt Lake City, UT, USA","40,773,201","-111,933,984",40.773201,-111.933984,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,84088,SALTLAKE,UT,SALTLAKE_UT,3580 WEST 9000 SOUTH WEST JORDAN UT 84088,Hours of physical-restraint use,0.14,17.91,5387,Hours of seclusion use,0,0,5387,"3580 W 9000 S, West Jordan, UT, USA","40,590,415","-111,975,136",40.590415,-111.975136,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
464001,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,PROVO,84605,UTAH,UT,UTAH_UT,1300 EAST CENTER STREET PROVO UT 84605,Hours of physical-restraint use,2.82,7056.8,104141,Hours of seclusion use,1.14,2843.45,104141,"1300 E Center St, Provo, UT, USA","40,233,625","-111,632,988",40.233625,-111.632988,4.275449,27.02695,51.8982,22.03892,8602360.739,37.86932281,Relatively High,15.94094624,Relatively Moderate
464012,MARIAN CENTER,451 EAST BISHOP FEDERAL LANE,SALT LAKE CITY,84115,SALTLAKE,UT,SALTLAKE_UT,451 EAST BISHOP FEDERAL LANE SALT LAKE CITY UT 84115,Hours of physical-restraint use,0,0,3679,Hours of seclusion use,0,0,3679,"451 E Bishop Federal Ln, Salt Lake City, UT, USA","40,728,284","-111,878,098",40.728284,-111.878098,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
464013,SALT LAKE BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,SALT LAKE CITY,84106,SALTLAKE,UT,SALTLAKE_UT,3802 SOUTH 700 EAST SALT LAKE CITY UT 84106,Hours of physical-restraint use,0.06,34.36,24076,Hours of seclusion use,0.07,41.77,24076,"Salt Lake City, UT, USA","40,773,201","-111,933,984",40.773201,-111.933984,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
464014,PROVO CANYON BEHAVIORAL HOSPITAL,1350 EAST 750 NORTH,OREM,84097,UTAH,UT,UTAH_UT,1350 EAST 750 NORTH OREM UT 84097,Hours of physical-restraint use,0.08,32.86,17906,Hours of seclusion use,0.14,61.77,17906,"1350 East 750 North, Orem, UT, USA","40,310,641","-111,663,645",40.310641,-111.663645,4.275449,27.02695,51.8982,22.03892,8602360.739,37.86932281,Relatively High,15.94094624,Relatively Moderate
464015,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,MIDVALE,84047,SALTLAKE,UT,SALTLAKE_UT,7309 SOUTH 180 WEST MIDVALE UT 84047,Hours of physical-restraint use,0.04,28.38,31465,Hours of seclusion use,0.14,104.58,31465,"7309 S 180 W, Midvale, UT, USA","40,618,178","-111,896,677",40.618178,-111.896677,7.851563,37.54688,63.23438,31.89844,4666902.71,30.88573242,Relatively High,18.31165926,Relatively Moderate
471306,SPRINGFIELD HOSPITAL,PO BOX 2003,SPRINGFIELD,5156,WINDSOR,VT,WINDSOR_VT,PO BOX 2003 SPRINGFIELD VT 5156,Hours of physical-restraint use,0,0,395,Hours of seclusion use,0,0,395,"05156, Springfield, VT, USA","43,310,627","-72,461,623",43.310627,-72.461623,1.668712,18.55828,46.26994,13.7546,2720.725622,2.580139798,Very Low,2.217706182,Very Low
474001,BRATTLEBORO RETREAT,ANNA MARSH LANE PO BOX 803,BRATTLEBORO,5301,WINDHAM,VT,WINDHAM_VT,ANNA MARSH LANE PO BOX 803 BRATTLEBORO VT 5301,Hours of physical-restraint use,0.17,99.63,25048,Hours of seclusion use,0.2,122.95,25048,"Anna Marsh Lane, Brattleboro, VT, USA","42,858,847","-72,560,471",42.858847,-72.560471,1.465649,17.00763,43.33588,12.58779,17415.71863,4.790661168,Very Low,4.091281925,Very Low
474004,VERMONT PSYCHIATRIC CARE HOSPITAL,350 FISHER ROAD,BERLIN,5602,WASHINGTON,VT,WASHINGTON_VT,350 FISHER ROAD BERLIN VT 5602,Hours of physical-restraint use,0.45,59.3,5486,Hours of seclusion use,0.31,41.02,5486,"350 Fisher Rd, Berlin, VT, USA","44,222,843","-72,564,985",44.222843,-72.564985,0.791667,14.51667,40.69167,10.23333,397.463653,1.358879026,Very Low,0.941422063,Very Low
490005,WINCHESTER MEDICAL CENTER,1840 AMHERST ST,WINCHESTER,22601,WINCHESTERCITY,VA,WINCHESTERCITY_VA,1840 AMHERST ST WINCHESTER VA 22601,Hours of physical-restraint use,0.13,25.77,8084,Hours of seclusion use,0.07,12.78,8084,"1840 Amherst Street, Winchester, VA, USA","39,194,898","-78,192,432",39.194898,-78.192432,27,72,102,65,0,0,No Expected Annual Losses,0,No Rating
490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,NORFOLK,23507,NORFOLKCITY,VA,NORFOLKCITY_VA,600 GRESHAM DR NORFOLK VA 23507,Hours of physical-restraint use,0.15,23.33,6374,Hours of seclusion use,0.12,18.23,6374,"600 Gresham Drive, Norfolk, VA, USA","3,686,198","-76,303,419",36.86198,-76.303419,40.25,85,114.25,78.25,620.9673204,1.576780488,Very Low,1.348260917,Very Low
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,22908,CHARLOTTESVILLECITY,VA,CHARLOTTESVILLECITY_VA,1215 LEE STREET CHARLOTTESVILLE VA 22908,Hours of physical-restraint use,0.23,42.3,7803,Hours of seclusion use,0.31,57.25,7803,"1215 Lee St, Charlottesville, VA, USA","3,803,148","-78,499,386",38.03148,-78.499386,37,84,113,78,959.723421,1.823043451,Very Low,1.571429104,Very Low
490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,FISHERSVILLE,22939,AUGUSTA,VA,AUGUSTA_VA,78 MEDICAL CENTER DRIVE FISHERSVILLE VA 22939,Hours of physical-restraint use,4.43,17,160,Hours of seclusion use,0,0,160,"78 MEDICAL CENTER DR, Fishersville, VA, USA","38,094,356","-78,986,789",38.094356,-78.986789,15.86093,55.41059,89.13908,48.99338,670434.1807,16.17584728,Relatively Moderate,10.83308081,Relatively Low
490020,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,23860,HOPEWELLCITY,VA,HOPEWELLCITY_VA,411 WEST RANDOLPH ROAD HOPEWELL VA 23860,Hours of physical-restraint use,0.01,1.98,13846,Hours of seclusion use,0.36,118.8,13846,"411 W Randolph Rd, Hopewell, VA, USA","37,307,791","-77,291,181",37.307791,-77.291181,65.5,111.5,136.5,105.5,1155.138438,1.939216662,Very Low,2.47448037,Very Low
490021,CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL,1901 TATE SPRINGS ROAD,LYNCHBURG,24501,LYNCHBURGCITY,VA,LYNCHBURGCITY_VA,1901 TATE SPRINGS ROAD LYNCHBURG VA 24501,Hours of physical-restraint use,0.09,22.54,10710,Hours of seclusion use,0.2,50.23,10710,"1901 Tate Springs Road, Lynchburg, VA, USA","37,416,729","-79,172,086",37.416729,-79.172086,35.625,82.75,113.625,76.75,1878.809788,2.280565728,Very Low,2.478094085,Very Low
490024,CARILION MEDICAL CENTER,"1906 BELLEVIEW AVENUE, SE",ROANOKE,24014,ROANOKECITY,VA,ROANOKECITY_VA,"1906 BELLEVIEW AVENUE, SE ROANOKE VA 24014",Hours of physical-restraint use,0.08,19.97,11055,Hours of seclusion use,0.01,2.22,11055,"1906 Belleview Ave Se, Roanoke, VA, USA","37,251,708","-79,942,407",37.251708,-79.942407,29.5,78.125,109.875,71.375,211.5030383,1.101168702,Very Low,1.334440505,Very Low
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,BOX 980510   1250 EAST MARSHALL STREET,RICHMOND,23298,RICHMONDCITY,VA,RICHMONDCITY_VA,BOX 980510   1250 EAST MARSHALL STREET RICHMOND VA 23298,Hours of physical-restraint use,0.18,45.17,10640,Hours of seclusion use,0,0,10640,"1250 E Marshall St, Richmond, VA, USA","37,540,421","-77,429,394",37.540421,-77.429394,45,90.63636,119.0909,84.45454,0,0,No Expected Annual Losses,0,No Rating
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,24073,MONTGOMERY,VA,MONTGOMERY_VA,2900 LAMB CIRCLE CHRISTIANSBURG VA 24073,Hours of physical-restraint use,0.01,2.35,6918,Hours of seclusion use,0,0,6918,"Christiansburg, VA, USA","37,130,072","-80,401,691",37.130072,-80.401691,9.52459,49.95082,87.60656,42.80328,608.8395777,1.566447874,Very Low,0.841294381,Very Low
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,20176,LOUDOUN,VA,LOUDOUN_VA,44045 RIVERSIDE PARKWAY LEESBURG VA 20176,Hours of physical-restraint use,0,0,6636,Hours of seclusion use,0.22,35.6,6636,"Leesburg, VA, USA","39,106,326","-7,754,975",39.106326,-77.54975,34.80723,79.40964,108.0482,73.50603,38647.26079,6.24867439,Relatively Low,0.001564923,Very Low
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,23439,SUFFOLKCITY,VA,SUFFOLKCITY_VA,2800 GODWIN BOULEVARD SUFFOLK VA 23439,Hours of physical-restraint use,0,0.42,4167,Hours of seclusion use,0.01,1.5,4167,"2800 Godwin Blvd, Suffolk, VA, USA","36,773,045","-76,581,835",36.773045,-76.581835,52.26667,98.6,125.7833,92.13333,24659.13129,5.379487629,Very Low,3.418587766,Very Low
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD,MANASSAS,20110,MANASSASCITY,VA,MANASSASCITY_VA,8700 SUDLEY RD MANASSAS VA 20110,Hours of physical-restraint use,0.01,2.37,7702,Hours of seclusion use,0,0,7702,"8700 Sudley Rd, Manassas, VA, USA","38,767,376","-77,488,312",38.767376,-77.488312,40.66667,84.33334,112.3333,78.33334,0,0,No Expected Annual Losses,0,No Rating
490050,VIRGINIA HOSPITAL CENTER,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,22205,ARLINGTON,VA,ARLINGTON_VA,1701 NORTH GEORGE MASON DRIVE ARLINGTON VA 22205,Hours of physical-restraint use,0.01,1,5495,Hours of seclusion use,0.35,46.58,5495,"1701 N George Mason Dr, Arlington, VA, USA","38,889,602","-77,128,169",38.889602,-77.128169,40.4,84.2,111.6,78.2,0,0,No Expected Annual Losses,0,No Rating
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,23454,VIRGINIABEACHCITY,VA,VIRGINIABEACHCITY_VA,1060 FIRST COLONIAL ROAD VIRGINIA BEACH VA 23454,Hours of physical-restraint use,0.07,11.18,6628,Hours of seclusion use,0,0,6628,"1060 First Colonial Rd, Virginia Beach, VA, USA","36,864,763","-76,026,343",36.864763,-76.026343,38.13636,84.09091,113.4318,77.34091,63568.77328,7.376147608,Relatively Low,4.200458383,Very Low
490059,BON SECOURS ST MARYS HOSPITAL,5801 BREMO RD,RICHMOND,23226,RICHMONDCITY,VA,RICHMONDCITY_VA,5801 BREMO RD RICHMOND VA 23226,Hours of physical-restraint use,0.67,66.3,4119,Hours of seclusion use,0,0,4119,"Richmond, VA, USA","37,519,231","-77,473,927",37.519231,-77.473927,45,90.63636,119.0909,84.45454,0,0,No Expected Annual Losses,0,No Rating
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,22042,FAIRFAX,VA,FAIRFAX_VA,3300 GALLOWS ROAD FALLS CHURCH VA 22042,Hours of physical-restraint use,0.03,15.33,20932,Hours of seclusion use,0.04,21.85,20932,"Falls Church, VA, USA","38,886,493","-77,176,065",38.886493,-77.176065,35.43939,79.31818,108.303,73.28788,1241.300244,1.986280607,Very Low,0.413020554,Very Low
490075,SOVAH HEALTH MARTINSVILLE,142 SOUTH MAIN STREET,DANVILLE,24541,DANVILLECITY,VA,DANVILLECITY_VA,142 SOUTH MAIN STREET DANVILLE VA 24541,Hours of physical-restraint use,0,0,7509,Hours of seclusion use,0.3,54.15,7509,"142 South Main Street, Danville, VA, USA","36,577,422","-79,404,804",36.577422,-79.404804,48.11111,96,123.5556,90.22222,578.7374578,1.540194328,Very Low,2.284757238,Very Low
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,727 NORTH MAIN STREET,EMPORIA,23847,EMPORIACITY,VA,EMPORIACITY_VA,727 NORTH MAIN STREET EMPORIA VA 23847,Hours of physical-restraint use,0,0,779,Hours of seclusion use,0,0,779,"727 North Main Street, Emporia, VA, USA","36,702,662","-77,535,917",36.702662,-77.535917,58,105,130,98,412.7899632,1.376125466,Very Low,2.420919804,Very Low
490112,CJW MEDICAL CENTER,7101 JAHNKE ROAD,RICHMOND,23235,CHESTERFIELD,VA,CHESTERFIELD_VA,7101 JAHNKE ROAD RICHMOND VA 23235,Hours of physical-restraint use,0.05,41.62,36396,Hours of seclusion use,0.2,171.68,36396,"7101 Jahnke Road, Richmond, VA, USA","37,514,443","-77,525,731",37.514443,-77.525731,49.72222,95.5,123,89.43056,474.7326335,1.441776749,Very Low,0.72225441,Very Low
490116,LEWISGALE HOSPITAL PULASKI,2400 LEE HIGHWAY,PULASKI,24301,PULASKI,VA,PULASKI_VA,2400 LEE HIGHWAY PULASKI VA 24301,Hours of physical-restraint use,0.01,1.17,5086,Hours of seclusion use,0.04,5.37,5086,"2400 Lee Highway, Pulaski, VA, USA","37,068,405","-80,757,191",37.068405,-80.757191,6.4375,45.52083,84.83334,38.33333,31.26762618,0.582255088,Very Low,0.535751965,Very Low
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,23229,HENRICO,VA,HENRICO_VA,1602 SKIPWITH ROAD RICHMOND VA 23229,Hours of physical-restraint use,0.03,8.43,10191,Hours of seclusion use,0.51,124.53,10191,"Richmond, VA, USA","37,519,231","-77,473,927",37.519231,-77.473927,45.44444,91.19444,119.5278,84.94444,335.4424848,1.284165538,Very Low,0.94752059,Very Low
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,22306,FAIRFAX,VA,FAIRFAX_VA,2501 PARKERS LANE ALEXANDRIA VA 22306,Hours of physical-restraint use,0,0.65,8577,Hours of seclusion use,0.06,11.35,8577,"Alexandria, VA, USA","38,836,368","-77,049,221",38.836368,-77.049221,35.43939,79.31818,108.303,73.28788,1241.300244,1.986280607,Very Low,0.413020554,Very Low
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,24457,ALLEGHANY,VA,ALLEGHANY_VA,ONE ARH LANE - PO BOX 7 LOW MOOR VA 24457,Hours of physical-restraint use,0,0.2,5586,Hours of seclusion use,0,0,5586,"Low Moor, VA, USA","37,797,325","-79,864,754",37.797325,-79.864754,12.33846,52.89231,89.58462,45.96923,3417.546411,2.783896783,Very Low,2.919095992,Very Low
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,22408,SPOTSYLVANIA,VA,SPOTSYLVANIA_VA,4600 SPOTSYLVANIA PARKWAY FREDERICKSBURG VA 22408,Hours of physical-restraint use,0.01,2.02,7546,Hours of seclusion use,0.07,12.32,7546,"Fredericksburg, VA, USA","38,296,804","-77,482,857",38.296804,-77.482857,43.31746,89.28571,117.0794,83.44444,709.0500247,1.648063525,Very Low,0.790846099,Very Low
491303,DICKENSON COMMUNITY HOSPITAL,312 HOSPITAL DRIVE,CLINTWOOD,24228,DICKENSON,VA,DICKENSON_VA,312 HOSPITAL DRIVE CLINTWOOD VA 24228,Hours of physical-restraint use,Not Available,Not Available,Not Available,Hours of seclusion use,Not Available,Not Available,Not Available,"Clintwood, VA, USA","37,149,992","-8,245,703",37.149992,-82.45703,7.960784,50.56863,90.41177,43.17647,511007.7177,14.77602017,Relatively Moderate,14.79502763,Relatively Moderate
491308,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,KILMARNOCK,22482,LANCASTER,VA,LANCASTER_VA,101 HARRIS ROAD KILMARNOCK VA 22482,Hours of physical-restraint use,0,0,792,Hours of seclusion use,0,0,792,"101 Harris Rd, Kilmarnock, VA, USA","37,700,825","-76,385,932",37.700825,-76.385932,43.09091,89.90909,117.0455,83.86364,2030.408642,2.340324827,Very Low,3.781821147,Very Low
494010,NORTHERN VIRGINIA MENTAL HEALTH INSTI,3302 GALLOWS RD,FALLS CHURCH,22042,FAIRFAX,VA,FAIRFAX_VA,3302 GALLOWS RD FALLS CHURCH VA 22042,Hours of physical-restraint use,1.46,968.47,27585,Hours of seclusion use,0.47,313.7,27585,"Falls Church, VA, USA","38,886,493","-77,176,065",38.886493,-77.176065,35.43939,79.31818,108.303,73.28788,1241.300244,1.986280607,Very Low,0.413020554,Very Low
494017,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,382 TAYLOR DRIVE,DANVILLE,24541,DANVILLECITY,VA,DANVILLECITY_VA,382 TAYLOR DRIVE DANVILLE VA 24541,Hours of physical-restraint use,0,0.23,20765,Hours of seclusion use,1.38,690.12,20765,"382 Taylor Dr, Danville, VA, USA","36,555,626","-7,941,028",36.555626,-79.41028,48.11111,96,123.5556,90.22222,578.7374578,1.540194328,Very Low,2.284757238,Very Low
494021,WESTERN STATE HOSPITAL,1301 RICHMOND ROAD,STAUNTON,24402,STAUNTONCITY,VA,STAUNTONCITY_VA,1301 RICHMOND ROAD STAUNTON VA 24402,Hours of physical-restraint use,7.58,3913.83,21523,Hours of seclusion use,3.6,1858.35,21523,"Staunton, VA, USA","38,159,619","-79,059,853",38.159619,-79.059853,25,72,104.75,65.25,23656.77701,5.305587901,Very Low,7.041578604,Relatively Low
494022,POPLAR SPRINGS HOSPITAL,350 POPLAR DRIVE  PO BOX 3060,PETERSBURG,23805,PETERSBURGCITY,VA,PETERSBURGCITY_VA,350 POPLAR DRIVE  PO BOX 3060 PETERSBURG VA 23805,Hours of physical-restraint use,0.03,15.62,26024,Hours of seclusion use,0.38,237.67,26024,"350 Poplar Dr, Petersburg, VA, USA","37,187,704","-77,359,194",37.187704,-77.359194,59,105,130.75,99.25,1144.484538,1.933236407,Very Low,3.046458697,Very Low
494023,DOMINION HOSPITAL,2960 SLEEPY HOLLOW ROAD,FALLS CHURCH,22044,FAIRFAX,VA,FAIRFAX_VA,2960 SLEEPY HOLLOW ROAD FALLS CHURCH VA 22044,Hours of physical-restraint use,0.03,26.55,33931,Hours of seclusion use,0.03,25.4,33931,"Falls Church, VA, USA","38,886,493","-77,176,065",38.886493,-77.176065,35.43939,79.31818,108.303,73.28788,1241.300244,1.986280607,Very Low,0.413020554,Very Low
494025,VIRGINIA BEACH PSYCHIATRIC CENTER,1100 FIRST COLONIAL ROAD,VIRGINIA BEACH,23454,VIRGINIABEACHCITY,VA,VIRGINIABEACHCITY_VA,1100 FIRST COLONIAL ROAD VIRGINIA BEACH VA 23454,Hours of physical-restraint use,0.1,57.28,23519,Hours of seclusion use,0.12,66.22,23519,"1100 First Colonial Road, Virginia Beach, VA, USA","36,866,277","-76,028,327",36.866277,-76.028327,38.13636,84.09091,113.4318,77.34091,63568.77328,7.376147608,Relatively Low,4.200458383,Very Low
494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,MARION,24354,SMYTH,VA,SMYTH_VA,340 BAGLEY CIRCLE MARION VA 24354,Hours of physical-restraint use,1.08,883.78,34004,Hours of seclusion use,1.41,1153.84,34004,"340 Bagley Cir, Marion, VA, USA","36,833,087","-81,511,377",36.833087,-81.511377,2.614286,33.92857,73.05714,27.35714,964.4513195,1.826032177,Very Low,1.946744883,Very Low
494032,THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD,WILLIAMSBURG,23188,JAMESCITY,VA,JAMESCITY_VA,5483 MOORETOWN ROAD WILLIAMSBURG VA 23188,Hours of physical-restraint use,0.02,11.2,20270,Hours of seclusion use,0.19,91.25,20270,"Mooretown Road, Williamsburg, VA, USA","373,009","-76,726,262",37.3009,-76.726262,53.2963,99.44444,126.5556,92.77778,2863.882463,2.624621722,Very Low,1.940120276,Very Low
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST  BOX 356151,SEATTLE,98195,KING,WA,KING_WA,1959 NE PACIFIC ST  BOX 356151 SEATTLE WA 98195,Hours of physical-restraint use,1.25,258.18,8581,Hours of seclusion use,0,0,8581,"1959 Ne Pacific St, Seattle, WA, USA","47,649,276","-122,306,416",47.649276,-122.306416,0.081841,4.856778,18.2711,3.219949,24612.69098,5.376108461,Very Low,2.885920335,Very Low
500015,MULTICARE AUBURN MEDICAL CENTER,202 NORTH DIVISION STREET PLAZA ONE,AUBURN,98001,KING,WA,KING_WA,202 NORTH DIVISION STREET PLAZA ONE AUBURN WA 98001,Hours of physical-restraint use,0.15,56,15458,Hours of seclusion use,0.88,325,15458,"Auburn, WA, USA","47,317,254","-122,228,761",47.317254,-122.228761,0.081841,4.856778,18.2711,3.219949,24612.69098,5.376108461,Very Low,2.885920335,Very Low
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,98506,THURSTON,WA,THURSTON_WA,413 LILLY ROAD NE OLYMPIA WA 98506,Hours of physical-restraint use,0.13,14.25,4654,Hours of seclusion use,0.21,23.03,4654,"413 Lilly Rd Ne, Olympia, WA, USA","47,053,135","-122,846,695",47.053135,-122.846695,1.22963,11.54815,32.45185,8.474074,472.6844457,1.439700292,Very Low,1.081276781,Very Low
